Date,AAPL,MSFT,AMZN,GOOGL,META,TSLA,JPM,JNJ,V,PG,XOM,KO,INTC,PFE,CSCO,T,WMT,CVX,CRM,NFLX,NVDA,MA,DIS,BAC,ADBE,NKE,MCD,LLY,TXN,BMY,UNH,QCOM,MDT,IBM,AMGN,LOW,CAT,BA,HON,SBUX,GILD,BLK,BKNG,SPGI,SYK,VRTX,TLT,IEF,SHY,LQD,HYG,BND,GLD,SLV,USO,DBC,XLK,XLF,XLE,XLV,XLY,XLP,XLI,XLU,XLB,XLRE,UUP,FXE,FXY,FXB,BTC-USD,ETH-USD,SPY
2018-01-05,41.06985855102539,81.39595031738281,61.45700073242188,55.18354034423828,185.8305206298828,21.10533332824707,87.92252349853516,114.89328002929688,112.87126159667967,74.33561706542969,61.25472259521485,36.43529891967773,37.55905151367188,24.9404354095459,31.54541778564453,16.280824661254883,29.494653701782227,92.58466339111328,107.1609878540039,209.9900054931641,5.325934886932373,152.2954559326172,106.77105712890624,25.40423011779785,185.33999633789065,58.417510986328125,145.95681762695312,77.11109924316406,87.96894073486328,47.4743537902832,203.8834991455078,54.56787872314453,70.30810546875,110.90708923339844,143.75732421875,82.14580535888672,136.3731689453125,294.32232666015625,127.78347778320312,50.75772857666016,55.91466522216797,434.3888854980469,1800.7099609375,164.39833068847656,148.4807586669922,155.69000244140625,102.61199951171876,88.8330307006836,71.72785949707031,92.86314392089844,59.026344299316406,65.33641815185547,125.33000183105467,16.219999313354492,98.4800033569336,14.602727890014648,61.433372497558594,24.594310760498047,53.80986785888672,75.11363983154297,94.56128692626952,46.56946563720703,68.26319885253906,40.4477424621582,54.00415802001953,25.0974178314209,20.71930694580078,110.8789291381836,84.83999633789062,122.0287628173828,17429.5,997.719970703125,242.0252227783203
2018-01-08,40.91731643676758,81.47901916503906,62.34349822998047,55.37838363647461,187.25271606445312,22.42733383178711,88.05236053466797,115.03915405273438,113.32706451416016,74.7266845703125,61.53010940551758,36.37993621826172,37.55905151367188,24.66301345825196,31.87259864807129,16.327781677246094,29.93061065673828,93.04067993164062,107.9144058227539,212.0500030517578,5.489124774932861,152.75582885742188,105.24054718017578,25.22834205627441,185.0399932861328,58.93795776367188,145.8561553955078,76.71916198730469,88.38816833496094,47.48969650268555,200.3448028564453,54.4036865234375,70.283447265625,111.57600402832033,143.7176055908203,81.25272369384766,139.8002166748047,295.5707397460937,127.09358215332033,50.50226593017578,55.82463455200195,437.62884521484375,1828.626220703125,165.78314208984375,150.50889587402344,156.88999938964844,102.54670715332033,88.790771484375,71.72785949707031,92.85546112060548,58.97938919067383,65.34440612792969,125.30999755859376,16.149999618530273,99.04000091552734,14.59399127960205,61.66500854492188,24.55968475341797,54.132843017578125,74.84049987792969,94.67279815673828,46.68398284912109,68.54460906982422,40.825984954833984,54.08145904541016,25.26852035522461,20.814428329467773,110.20965576171876,84.8499984741211,122.0194854736328,15170.099609375,1148.530029296875,242.46780395507807
2018-01-09,40.91263961791992,81.42366027832031,62.6349983215332,55.30780029296875,186.844955444336,22.246000289916992,88.49870300292969,116.86338806152344,113.1086654663086,74.18081665039062,61.268836975097656,36.56183624267578,36.61880874633789,24.63595390319824,31.67309761047364,16.285205841064453,29.57124328613281,92.54120635986328,108.20187377929688,209.3099975585937,5.487639427185059,152.97645568847656,105.16403198242188,25.353975296020508,186.6999969482422,58.51793670654297,145.52911376953125,76.65681457519531,88.99278259277344,47.44366836547852,201.3430938720703,53.58273696899414,70.58758544921875,111.82167053222656,145.9298095703125,81.9810562133789,140.1370086669922,303.46148681640625,128.13665771484375,50.39158248901367,58.600852966308594,441.3067626953125,1841.937255859375,165.83929443359375,148.2226104736328,156.00999450683594,101.17537689208984,88.36833953857422,71.70223999023438,92.51744842529295,58.79823684692383,65.15145874023438,124.7300033569336,16.030000686645508,100.55999755859376,14.690118789672852,61.50748443603516,24.75013542175293,53.9964714050293,75.72159576416016,94.8585968017578,46.6185417175293,68.98434448242188,40.42410659790039,53.99555206298828,24.980756759643555,20.85766792297364,109.94195556640624,85.20999908447266,121.77884674072266,14595.400390625,1299.739990234375,243.01666259765625
2018-01-10,40.90323257446289,81.05448913574219,62.71649932861328,55.17609405517578,186.8151092529297,22.31999969482422,89.47256469726562,116.72557830810548,112.98521423339844,73.70826721191406,60.78165054321289,36.43529891967773,35.67857360839844,24.67654800415039,31.84866142272949,15.907292366027832,29.35915756225586,93.13480377197266,107.85491943359376,212.5200042724609,5.530663013458252,153.32171630859375,104.7144546508789,25.58850479125977,187.1100006103516,58.63665008544922,145.5039520263672,76.69246673583984,88.43653869628906,47.566402435302734,199.84556579589844,53.57453536987305,70.26700592041016,112.06058502197266,145.5159912109375,81.65158081054688,139.6654510498047,305.2055358886719,129.02369689941406,50.9365463256836,59.05854034423828,439.3479309082031,1849.4619140625,164.31414794921875,147.07948303222656,157.3800048828125,101.05297088623048,88.3430404663086,71.72785949707031,92.57891845703124,58.67075729370117,65.15949249267578,125.02999877929688,16.020000457763672,101.44000244140624,14.742552757263184,61.29438400268555,24.957902908325195,53.93186950683594,75.58944702148438,94.7935562133789,46.38949966430664,68.97554779052734,39.982818603515625,53.66908645629883,24.59189796447754,20.805782318115234,110.14273071289062,86.16999816894531,121.5382080078125,14973.2998046875,1255.8199462890625,242.6448516845703
2018-01-11,41.13557052612305,81.29444122314453,63.83399963378906,55.27102279663086,186.7455291748047,22.530000686645508,89.95138549804688,117.39039611816406,113.80188751220705,73.44755554199219,61.38181686401367,36.41157913208008,36.44252395629883,24.737443923950195,32.000274658203125,15.84647274017334,29.46225547790528,95.96517944335938,108.15230560302734,217.2400054931641,5.540553569793701,154.33831787109375,106.16841888427734,25.680635452270508,188.9199981689453,58.70055389404297,145.40333557128906,76.95075225830078,89.218505859375,47.91926956176758,200.9063415527344,53.71410369873047,70.46428680419922,112.0742645263672,144.79981994628906,83.01289367675781,142.46939086914062,312.6960144042969,129.70535278320312,51.08981323242188,59.32115936279297,444.5963134765625,1869.399169921875,165.0532989501953,146.21292114257812,158.39999389648438,101.46923828125,88.40217590332031,71.70223999023438,92.80167388916016,58.8653564453125,65.15949249267578,125.44000244140624,16.010000228881836,101.5999984741211,14.73381519317627,61.54454803466797,25.079099655151367,55.037227630615234,75.91545104980469,96.3358383178711,46.32405090332031,69.85499572753906,39.83310317993164,54.373565673828125,24.43634414672852,20.71930694580078,110.81200408935548,86.27999877929688,121.75108337402344,13405.7998046875,1154.9300537109375,244.4151306152344
2018-01-12,41.56035614013672,82.69734191894531,65.26000213623047,56.19547653198242,178.39132690429688,22.4146671295166,91.43648529052734,118.17682647705078,114.03927612304688,73.00760650634766,61.79841613769531,36.498565673828125,36.29980850219727,24.72390937805176,32.61474609375,16.028919219970703,29.71263313293457,96.71078491210938,109.28240966796876,221.22999572753903,5.513355255126953,155.690673828125,107.58413696289062,26.12455940246582,195.0500030517578,59.04750442504883,145.55426025390625,77.47628784179688,90.87118530273438,48.18006134033203,203.8033142089844,53.67305374145508,70.23414611816406,111.35073852539062,147.2508087158203,87.4522476196289,143.39561462402344,320.4057006835937,130.6499481201172,51.43040466308594,59.29116821289063,459.1510925292969,1895.3699951171875,166.21356201171875,145.87181091308594,157.92999267578125,101.64065551757812,88.3430404663086,71.69366455078125,92.81702423095705,58.76468276977539,65.15145874023438,126.95999908447266,16.270000457763672,102.95999908447266,14.829940795898438,61.90591430664063,25.304176330566406,55.5683479309082,76.49695587158203,97.5807876586914,46.34041595458984,70.50580596923828,39.60458755493164,54.45948028564453,24.257463455200195,20.50312042236328,112.24614715576172,86.41999816894531,123.5374526977539,13980.599609375,1273.199951171875,246.0085906982422
2018-01-16,41.34912872314453,81.54361724853516,65.24299621582031,56.19795989990234,177.41668701171875,22.67066764831543,91.11187744140624,119.06867980957033,114.32415771484376,73.50457763671875,61.41007232666016,36.799095153808594,36.215850830078125,24.764509201049805,32.351409912109375,15.95073413848877,29.65961265563965,95.55980682373048,107.94412994384766,221.52999877929688,5.442391872406006,155.65231323242188,105.8814468383789,26.16644287109375,192.4600067138672,57.90618896484375,145.646484375,75.97095489501953,91.03239440917967,45.96321105957031,207.6005401611328,56.029144287109375,70.12728881835938,111.83538818359376,147.64871215820312,87.54761505126953,142.56201171875,319.40509033203125,129.68077087402344,51.56664657592773,60.21407318115234,465.3251647949219,1895.4390869140625,164.51995849609375,147.0149383544922,155.7100067138672,102.06503295898438,88.38524627685547,71.68510437011719,92.90155029296876,58.73113250732422,65.19969177246094,127.16999816894533,16.25,102.08000183105467,14.760029792785645,61.66500854492188,25.234922409057617,54.86495590209961,76.8758316040039,96.88397216796876,46.55309295654297,69.87259674072266,39.51791000366211,53.82373809814453,24.37412643432617,20.390703201293945,112.9728012084961,86.94000244140625,124.07427978515624,11490.5,1053.68994140625,245.1676025390625
2018-01-17,42.03207778930664,83.19573211669922,64.75,56.61545944213867,176.63099670410156,23.143999099731445,91.69619750976562,119.16594696044922,115.83406829833984,74.30301666259766,62.1373405456543,37.02845001220703,37.265228271484375,25.156953811645508,32.87809371948242,16.007204055786133,30.251689910888672,95.81316375732422,109.08415222167967,217.5,5.5563788414001465,157.59927368164062,107.10585021972656,26.116186141967773,196.4900054931641,58.26229476928711,146.73670959472656,76.79043579101562,96.0628662109375,47.44366836547852,212.52980041503903,55.84031295776367,70.77659606933594,115.1116180419922,149.61431884765625,88.16323852539062,141.8799285888672,334.5100402832031,130.1078643798828,51.65180587768555,61.3320541381836,476.4913635253906,1925.488037109375,165.418212890625,147.7525177001953,156.99000549316406,101.92633056640624,88.19098663330078,71.65943145751953,92.64806365966795,58.73785018920898,65.12732696533203,126.13999938964844,16.059999465942383,102.23999786376952,14.777506828308104,62.59160232543945,25.425376892089844,55.34585571289063,77.615966796875,97.34850311279295,47.08481216430664,70.25952911376953,39.762184143066406,54.072879791259766,24.514116287231445,20.44258689880371,112.48519134521484,86.30000305175781,124.60187530517578,11188.599609375,1014.25,247.50442504882807
2018-01-18,42.069618225097656,83.15882873535156,64.66600036621094,56.45988845825195,178.81900024414062,22.971332550048828,91.91531372070312,119.1173324584961,116.9071273803711,74.03209686279297,61.7348747253418,37.07590866088867,37.340782165527344,25.02839469909668,32.95789337158203,16.13751983642578,30.72298622131348,95.2557601928711,110.79911041259766,220.3300018310547,5.549455165863037,158.71182250976562,105.62318420410156,26.36746025085449,196.1999969482422,58.53620147705078,146.39285278320312,76.44306182861328,93.84590911865234,47.42832565307617,216.7460021972656,55.86495590209961,71.72181701660156,115.43238830566406,149.28004455566406,87.88578796386719,142.15785217285156,324.1700744628906,129.5904083251953,52.01794052124024,60.90436553955078,478.7311096191406,1902.58837890625,167.14918518066406,147.76165771484375,157.19000244140625,100.97947692871094,87.91215515136719,71.64228820800781,92.28699493408205,58.67748260498047,64.99870300292969,125.86000061035156,15.970000267028809,102.08000183105467,14.777506828308104,62.70281600952149,25.3907527923584,54.893653869628906,77.63357543945312,97.264892578125,46.945743560791016,69.88140106201172,39.51003646850586,54.03850555419922,24.28079414367676,20.41664695739746,112.6955337524414,86.41000366210938,124.9166030883789,11474.900390625,1036.280029296875,247.08840942382807
2018-01-19,41.88187026977539,83.0665283203125,64.72899627685547,56.83414077758789,180.3008270263672,23.334667205810547,91.71243286132812,119.47406005859376,116.5177764892578,74.76275634765625,61.53717803955078,37.297340393066406,37.62620544433594,24.99456024169922,32.949913024902344,16.16358184814453,30.80841636657715,95.0458526611328,110.95772552490234,220.4600067138672,5.689650535583496,160.006591796875,105.78579711914062,26.56848526000977,195.72999572753903,61.36668395996094,147.6927032470703,76.14910125732422,94.18450164794922,47.77351379394531,216.91542053222656,55.85675048828125,71.24510192871094,110.82518005371094,150.6249237060547,90.9985580444336,144.15423583984375,321.85430908203125,130.3378143310547,52.16270065307617,60.76182556152344,487.8559265136719,1886.2950439453125,169.48837280273438,148.68357849121094,157.97000122070312,100.4489288330078,87.6840591430664,71.66796112060547,92.00281524658205,58.73785018920898,64.86202239990234,126.41999816894533,16.049999237060547,101.76000213623048,14.751291275024414,62.82325744628906,25.57254219055176,54.82189178466797,77.92433166503906,98.11035919189452,47.46927261352539,70.08366394042969,39.39182662963867,54.36497116088867,24.45189476013184,20.45123672485352,112.5425262451172,86.63999938964844,124.69442749023438,11607.400390625,1039.0999755859375,248.2126007080078
2018-01-22,41.53923797607422,84.552490234375,66.3655014038086,57.86098861694336,184.35858154296875,23.437332153320312,92.78365325927734,120.10643768310548,118.06565856933594,75.43592071533203,62.31386566162109,37.47134780883789,38.40694046020508,24.98779487609864,33.24518203735352,16.45026969909668,31.061744689941406,95.95794677734376,111.90938568115234,227.5800018310547,5.778168678283691,161.39732360839844,106.27364349365234,26.75275611877441,197.83999633789065,60.61797332763672,147.7681884765625,76.10458374023438,96.2885971069336,48.54059982299805,217.10256958007807,56.37395095825195,70.72730255126953,110.98218536376952,153.0520477294922,92.87142181396484,144.56024169921875,322.1116027832031,130.21466064453125,52.29042053222656,61.08445358276367,490.33538818359375,1891.785400390625,170.4334259033203,149.82672119140625,161.91000366210938,100.54684448242188,87.65023803710938,71.63370513916016,91.9182586669922,58.79154586791992,64.8137435913086,126.6500015258789,16.040000915527344,102.23999786376952,14.786247253417969,63.4348030090332,25.78030776977539,56.00616455078125,78.43537902832031,99.1973876953125,47.82919692993164,70.08366394042969,39.44699096679688,54.23611831665039,24.68522071838379,20.382055282592773,112.8484878540039,86.4800033569336,125.7958755493164,10931.400390625,1003.260009765625,250.23074340820312
2018-01-23,41.548614501953125,84.82015228271484,68.12699890136719,58.45790863037109,188.31689453125,23.519332885742188,92.68628692626952,114.99053955078124,118.36951446533205,73.1044692993164,62.34917831420898,37.52669906616211,38.66718673706055,24.913360595703125,33.59630584716797,16.154895782470703,31.19429016113281,94.8431625366211,112.25634765625,250.2899932861328,5.907236576080322,160.35191345214844,105.61361694335938,26.736007690429688,200.08999633789065,61.30276870727539,148.27134704589844,75.19599914550781,96.6513671875,48.6556510925293,218.5733337402344,56.10302734375,70.05330657958984,113.47345733642578,152.78146362304688,93.228271484375,143.32521057128906,319.8148498535156,131.07704162597656,52.52883529663086,60.73928451538086,487.37640380859375,1938.3648681640625,171.16326904296875,149.29205322265625,166.5800018310547,100.97947692871094,87.9037094116211,71.676513671875,92.31774139404295,58.96598434448242,64.9826431274414,127.27999877929688,16.079999923706055,103.76000213623048,14.891115188598633,63.71279525756836,25.806276321411133,55.9200553894043,78.05650329589844,100.0335464477539,47.67377853393555,70.11882781982422,39.82524490356445,54.227516174316406,25.066314697265625,20.330171585083008,113.20225524902344,86.9800033569336,125.879150390625,10868.400390625,986.22900390625,250.76193237304688
